Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Shipping_Duration,Profit,Quantity,Profit_to_Sales,Demand_Surge,Supply_Constraint,Adjusted_Quantity
5360,CA-2015-150490,2015-05-08,2015-11-08,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,184.0,0,1,0.0,1.1771420202481853,1.0,1.0
5362,CA-2018-100951,2018-09-06,2018-10-06,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,30.0,0,1,0.0,1.1524514266737107,0.8,0.8
5371,US-2018-136721,2018-08-04,2018-12-04,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,122.0,0,1,0.0,1.2745980551895129,0.8,0.8
5372,US-2018-136721,2018-08-04,2018-12-04,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9,122.0,0,1,0.0,1.2597174337431842,0.8,0.8
5378,CA-2015-125542,2015-05-12,2015-07-12,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.488,61.0,0,1,0.0,1.1999470287273222,1.0,1.0
5379,CA-2015-125542,2015-05-12,2015-07-12,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736,61.0,0,1,0.0,1.1341652566004463,1.0,1.0
5382,CA-2017-149195,2017-05-09,2017-07-09,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,25.92,61.0,0,1,0.0,1.2498455474044388,0.8,0.8
5383,CA-2017-149195,2017-05-09,2017-07-09,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,15.808,61.0,0,1,0.0,1.1824977347758934,0.8,0.8
5384,CA-2017-149195,2017-05-09,2017-07-09,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,10.368,61.0,0,1,0.0,1.1863205710113545,0.8,0.8
5391,CA-2018-163874,2018-10-11,2018-12-11,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,61.0,0,1,0.0,1.2173327163505916,1.0,1.0
5418,CA-2015-132542,2015-06-10,2015-08-10,Second Class,AM-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,15.36,61.0,0,1,0.0,1.283478946777977,0.8,0.8
5424,CA-2018-103009,2018-03-11,2018-05-11,Second Class,PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,26.4,61.0,0,1,0.0,1.116108380469126,1.0,1.0
5426,CA-2017-153598,2017-03-12,2017-06-12,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,92.0,0,1,0.0,1.2901205947456074,1.0,1.0
5427,CA-2017-153598,2017-03-12,2017-06-12,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,92.0,0,1,0.0,1.1916176157231932,1.0,1.0
5429,CA-2017-113096,2017-02-09,2017-04-09,First Class,SZ-20035,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,59.0,0,1,0.0,1.1891863999871295,1.0,1.0
5430,CA-2015-136861,2015-05-09,2015-07-09,First Class,PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,61.0,0,1,0.0,1.2346849780306093,1.0,1.0
5437,CA-2015-103317,2015-05-07,2015-08-07,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,92.0,0,1,0.0,1.13164223246496,1.0,1.0
5438,CA-2015-103317,2015-05-07,2015-08-07,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.81,92.0,0,1,0.0,1.1698653477088223,1.0,1.0
5439,CA-2015-103317,2015-05-07,2015-08-07,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.216,92.0,0,1,0.0,1.1751998576369993,1.0,1.0
5440,CA-2017-167115,2017-04-04,2017-09-04,Standard Class,EH-14185,Evan Henry,Consumer,United States,New York City,New York,10035,East,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.784,153.0,0,1,0.0,1.2506745308919205,1.0,1.0
5459,CA-2018-116680,2018-04-09,2018-06-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.344,61.0,0,1,0.0,1.2654259236238472,1.0,1.0
5460,CA-2018-116680,2018-04-09,2018-06-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,61.0,0,1,0.0,1.20147436974554,1.0,1.0
5488,CA-2018-134495,2018-01-04,2018-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,90.0,0,1,0.0,1.175526049302368,1.0,1.0
5489,CA-2018-134495,2018-01-04,2018-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.264,90.0,0,1,0.0,1.2059244094343762,1.0,1.0
5490,CA-2018-134495,2018-01-04,2018-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,20.808,90.0,0,1,0.0,1.2889284770097718,1.0,1.0
5491,CA-2018-134495,2018-01-04,2018-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,90.0,0,1,0.0,1.1709505388963206,1.0,1.0
5496,CA-2016-113523,2016-04-09,2016-08-09,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,122.0,0,1,0.0,1.1504437296450922,1.0,1.0
5503,CA-2018-127782,2018-02-11,2018-06-11,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3.312,120.0,0,1,0.0,1.2436550859592352,1.0,1.0
5504,CA-2018-127782,2018-02-11,2018-06-11,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20.136,120.0,0,1,0.0,1.298787652374643,1.0,1.0
5505,CA-2018-127782,2018-02-11,2018-06-11,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856,120.0,0,1,0.0,1.2740672711890826,1.0,1.0
5506,CA-2018-127782,2018-02-11,2018-06-11,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,120.0,0,1,0.0,1.1078186144675757,1.0,1.0
5507,US-2017-162026,2017-08-10,2017-08-10,Same Day,JE-15745,Joel Eaton,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,0.0,0,1,0.0,1.2539617298244736,1.0,1.0
5509,CA-2016-168529,2016-08-10,2016-12-10,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,122.0,0,1,0.0,1.2908464468878362,1.0,1.0
5518,CA-2018-117667,2018-04-12,2018-09-12,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,239.96,153.0,0,1,0.0,1.2683756330686708,1.0,1.0
5519,CA-2018-117667,2018-04-12,2018-09-12,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,54.768,153.0,0,1,0.0,1.1582909440150835,1.0,1.0
5520,CA-2018-117667,2018-04-12,2018-09-12,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,153.0,0,1,0.0,1.1635956961689096,1.0,1.0
5521,CA-2018-117667,2018-04-12,2018-09-12,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,23.92,153.0,0,1,0.0,1.2692128221856265,1.0,1.0
5522,CA-2018-117667,2018-04-12,2018-09-12,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,255.968,153.0,0,1,0.0,1.1327600775682565,1.0,1.0
5523,CA-2017-110982,2017-05-06,2017-07-06,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,21.552,61.0,0,1,0.0,1.1832661106114435,1.0,1.0
5524,CA-2017-110982,2017-05-06,2017-07-06,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,61.0,0,1,0.0,1.1256874319222667,1.0,1.0
5525,CA-2017-147123,2017-10-12,2017-12-12,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Long Beach,California,90805,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,61.0,0,1,0.0,1.2578441516342171,1.0,1.0
5528,CA-2016-142055,2016-08-05,2016-10-05,First Class,AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,61.0,0,1,0.0,1.2227378221714957,1.0,1.0
5530,CA-2018-136609,2018-06-08,2018-11-08,Standard Class,TB-21355,Todd Boyes,Corporate,United States,Cedar Hill,Texas,75104,Central,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,153.0,0,1,0.0,1.1876557379815806,0.8,0.8
5531,CA-2018-160885,2018-02-12,2018-06-12,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,120.0,0,1,0.0,1.2644812795535354,0.8,0.8
5532,US-2017-167472,2017-06-06,2017-07-06,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,30.0,0,1,0.0,1.1201580956838786,1.0,1.0
5533,US-2017-167472,2017-06-06,2017-07-06,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,30.0,0,1,0.0,1.1534108878894929,1.0,1.0
5534,US-2017-167472,2017-06-06,2017-07-06,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,30.0,0,1,0.0,1.2326994916388454,1.0,1.0
5535,US-2017-167472,2017-06-06,2017-07-06,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,30.0,0,1,0.0,1.1165414433972034,1.0,1.0
5536,US-2017-167472,2017-06-06,2017-07-06,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,64.14,30.0,0,1,0.0,1.2637561755094975,1.0,1.0
5537,US-2017-167472,2017-06-06,2017-07-06,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,11.67,30.0,0,1,0.0,1.2753795336737939,1.0,1.0
5538,US-2017-167472,2017-06-06,2017-07-06,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96,30.0,0,1,0.0,1.239713039493779,1.0,1.0
5547,CA-2018-151008,2018-07-09,2018-08-09,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,31.0,0,1,0.0,1.2658971324058539,1.0,1.0
5548,CA-2018-151008,2018-07-09,2018-08-09,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,31.0,0,1,0.0,1.2992845220236613,1.0,1.0
5556,CA-2018-116113,2018-02-10,2018-06-10,Second Class,JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,36116,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16,120.0,0,1,0.0,1.227697801809396,1.0,1.0
5559,US-2016-114741,2016-06-12,2016-10-12,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,OFF-PA-10000048,Office Supplies,Paper,Xerox 20,6.48,122.0,0,1,0.0,1.1813027147804298,1.0,1.0
5560,US-2016-114741,2016-06-12,2016-10-12,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,122.0,0,1,0.0,1.2437761136874639,1.0,1.0
5561,US-2016-114741,2016-06-12,2016-10-12,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,122.0,0,1,0.0,1.1345228407182801,1.0,1.0
5572,CA-2015-151162,2015-05-12,2015-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,123.0,0,1,0.0,1.269622155493317,1.0,1.0
5573,CA-2015-151162,2015-05-12,2015-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.94,123.0,0,1,0.0,1.178404299836358,1.0,1.0
5574,CA-2015-151162,2015-05-12,2015-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,123.0,0,1,0.0,1.2239402496101768,1.0,1.0
5575,CA-2015-151162,2015-05-12,2015-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,123.0,0,1,0.0,1.1631388848841582,1.0,1.0
5576,CA-2015-151162,2015-05-12,2015-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.94,123.0,0,1,0.0,1.1905047412699787,1.0,1.0
5582,CA-2018-163818,2018-04-10,2018-08-10,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,20735,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,122.0,0,1,0.0,1.1557630008930448,1.0,1.0
5590,CA-2017-115224,2017-08-12,2017-11-12,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,92.0,0,1,0.0,1.2224565549700703,1.0,1.0
5591,CA-2017-115224,2017-08-12,2017-11-12,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,92.0,0,1,0.0,1.274048359720734,1.0,1.0
5600,CA-2015-108903,2015-03-10,2015-03-10,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,0.0,0,1,0.0,1.2300237870056858,1.0,1.0
5601,CA-2015-108903,2015-03-10,2015-03-10,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,14.48,0.0,0,1,0.0,1.2994227947715193,1.0,1.0
5602,CA-2015-108903,2015-03-10,2015-03-10,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,142.488,0.0,0,1,0.0,1.161401046361984,1.0,1.0
5605,CA-2016-142475,2016-03-12,2016-07-12,Standard Class,BS-11380,Bill Stewart,Corporate,United States,New York City,New York,10011,East,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,122.0,0,1,0.0,1.142365517421823,1.0,1.0
5609,CA-2016-168634,2016-06-12,2016-11-12,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Francisco,California,94109,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,153.0,0,1,0.0,1.2074210767535332,1.0,1.0
5611,CA-2016-145828,2016-05-10,2016-07-10,First Class,MB-17305,Maria Bertelson,Consumer,United States,Cincinnati,Ohio,45231,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,61.0,0,1,0.0,1.1706081724756767,1.0,1.0
5614,CA-2017-147431,2017-02-02,2017-07-02,Standard Class,AB-10105,Adrian Barton,Consumer,United States,New York City,New York,10011,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,150.0,0,1,0.0,1.1683643043197458,1.0,1.0
5635,CA-2016-134943,2016-05-12,2016-06-12,First Class,SU-20665,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,48104,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.8,31.0,0,1,0.0,1.1078363158247158,0.8,0.8
5636,CA-2018-123022,2018-03-09,2018-08-09,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,153.0,0,1,0.0,1.207731216402113,1.0,1.0
5637,CA-2018-123022,2018-03-09,2018-08-09,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,153.0,0,1,0.0,1.2016899555103104,1.0,1.0
5642,CA-2018-106355,2018-02-04,2018-05-04,First Class,AT-10435,Alyssa Tate,Home Office,United States,Meriden,Connecticut,6450,East,OFF-AR-10000246,Office Supplies,Art,Newell 318,11.12,89.0,0,1,0.0,1.17392432049188,1.0,1.0
5643,CA-2017-127985,2017-01-04,2017-05-04,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,7.04,120.0,0,1,0.0,1.2472756765056723,1.0,1.0
5647,CA-2016-104241,2016-04-01,2016-09-01,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,192.22,153.0,0,1,0.0,1.2913688287715674,1.0,1.0
5648,CA-2018-168179,2018-02-11,2018-07-11,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Salt Lake City,Utah,84106,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,150.0,0,1,0.0,1.1599567078644786,1.0,1.0
5653,CA-2018-109099,2018-06-10,2018-11-10,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,153.0,0,1,0.0,1.2933053462350599,1.0,1.0
5654,US-2015-134187,2015-04-11,2015-11-11,Standard Class,TH-21235,Tiffany House,Corporate,United States,Long Beach,California,90805,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,214.0,0,1,0.0,1.2937094109889276,1.0,1.0
5671,CA-2016-141012,2016-09-06,2016-11-06,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,61.0,0,1,0.0,1.178529180676237,1.0,1.0
5672,CA-2016-141012,2016-09-06,2016-11-06,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376,61.0,0,1,0.0,1.2962352217516624,1.0,1.0
5683,CA-2015-164315,2015-02-04,2015-08-04,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,15.84,181.0,0,1,0.0,1.292766209803555,1.0,1.0
5684,CA-2015-164315,2015-02-04,2015-08-04,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,1049.93,181.0,0,1,0.0,1.214397978455853,1.0,1.0
5685,CA-2015-164315,2015-02-04,2015-08-04,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,181.0,0,1,0.0,1.144679426524892,1.0,1.0
5686,CA-2016-131072,2016-05-11,2016-05-11,Same Day,KL-16645,Ken Lonsdale,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",98.352,0.0,0,1,0.0,1.2063847906366323,1.0,1.0
5696,CA-2017-126165,2017-05-05,2017-07-05,Second Class,AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,94109,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,61.0,0,1,0.0,1.2571038031982427,1.0,1.0
5699,CA-2017-143441,2017-05-11,2017-05-11,Same Day,EB-14170,Evan Bailliet,Consumer,United States,Laredo,Texas,78041,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,11.84,0.0,0,1,0.0,1.2097475500193406,0.8,0.8
5700,CA-2018-148320,2018-03-11,2018-08-11,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,35.88,153.0,0,1,0.0,1.198893813707425,1.0,1.0
5706,CA-2015-155593,2015-03-11,2015-08-11,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,11.64,153.0,0,1,0.0,1.222493627083393,1.0,1.0
5714,US-2015-143707,2015-01-03,2015-05-03,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,120.0,0,1,0.0,1.2803799752140133,1.0,1.0
5716,CA-2016-124107,2016-09-10,2016-12-10,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,91.0,0,1,0.0,1.1752512230022356,0.8,0.8
5717,CA-2016-124107,2016-09-10,2016-12-10,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,91.0,0,1,0.0,1.100669622984059,0.8,0.8
5718,CA-2016-124107,2016-09-10,2016-12-10,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,91.0,0,1,0.0,1.144432820517132,0.8,0.8
5719,CA-2016-124107,2016-09-10,2016-12-10,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,29.403,91.0,0,1,0.0,1.1619070235131905,0.8,0.8
5727,CA-2016-110548,2016-04-05,2016-08-05,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,122.0,0,1,0.0,1.1765776233597987,0.8,0.8
